Name,Country,Rating,Pos_Review,Neg_Review
Vera,Hồng Kông,3.0,"Clean room (not counting ants issue)
Helpful staff.
Located well in 1st district at the street with many local designer shops.","When arrived, no hotel name or logo outside. Originally we booked room with window (it was written city view) when we made booking. As our flight was late and we arrived around midnight the reception mentioned that they sold our room already and there is only 1 room type available. The room had a window, but it was facing the wall, so no sunlight during the day in the room at all. We knew it is specific for HCM hotels, that's why we booked room category with window and city view, which we couldn't get. furthermore, as room was located on the 1st floor,  sounds from outside AC were very loud, together with mini fridge and in room AC sound.  It was very late, there was no other rooms available for upgrade, so we went to rest first. Next day when we woke up we saw bathroom was ""attacked"" by ants. That's why we decided not to stay for the second night. The reception was very understanding, she didn't charge for the second night cancellation fee."
Jaden,Úc,10.0,Everything felt fresh and spotless. The breakfast was a lovely touch each morning—plenty of variety and flavour. My boyfriend and I enjoyed being close to everything while having a quiet space to unwind,
Rafferty,Mỹ,10.0,Location was unbeatable. 24/7 support and tasty breakfast made it so easy to enjoy the trip,
White,Samoa (Mỹ),10.0,"The hotel has extremely friendly staff who are always ready to help. The rooms are clean and comfortable, very suitable for both family and business trips.",Nothing
Indiana,Canada,10.0,"Spotlessly clean, cozy bed, and great vibes. Loved it!",
Reece,Vương Quốc Anh,10.0,We loved every minute of it!,
Adam,Vương Quốc Anh,10.0,"Clean room, nice staff. Just a bit noisy at night, but overall great!",
Moore,Vương Quốc Anh,10.0,Everything was spotless and well-maintained. Perfect central location!,
Anderson,Vương Quốc Anh,10.0,One of the cleanest hotels I’ve ever stayed in. 10/10 for hygiene.,
Jade,Úc,10.0,"Super comfy bed, quiet, and spotless. I really felt at home here!",
Brooke,Úc,10.0,"Super clean, great location, and friendly staff. Loved everything about this place!",
Bathen,Mỹ,10.0,"Loved the comfort, food, and staff. Perfect spot for exploring the city",
Anna,Vương Quốc Anh,10.0,Watching the sunset from my balcony was magical!,
Eleanor,Vương Quốc Anh,10.0,"As a solo traveler, I felt very safe and comfortable here. The hotel provided everything I needed for a pleasant stay.",
Roberts,Úc,10.0,I stayed at this hotel for a business trip and had a very pleasant experience.,
Karen,Greenland,10.0,"The hotel’s amenities were good, and the staff were polite and accommodating.",
Vishal,Úc,1.0,"Place is real dirty. I had to check out early due to how unclean the place was and check into another place. It had ants, mould, no ventilation and was nothing like the photos. 
After I checked out the hotel falsely then claimed on booking.com that I never stayed there (potentially to negate a negative review).",
Dominic,Vương Quốc Anh,10.0,"The staff was so warm and welcoming, always ready to assist with anything. My room was cozy, clean, and well-equipped.",
Aaron,Úc,10.0,"The breakfast here was one of the best I’ve ever had! So many choices, and everything was fresh and delicious.",
Leah,Thái Lan,1.0,SCAM,IT'S A SCAM
Franklin,Mỹ,10.0,"This hotel is perfect for couples. The romantic setting, candlelit dinners, and cozy atmosphere made our stay unforgettable.",
Kirsten,Mỹ,10.0,"Even though it’s not the most expensive hotel, it felt like a five-star luxury resort. The ambiance was incredible.",
Gary,Vương Quốc Anh,1.0,Not as decribed on bookings dot com,The room breakfast and shower
Jaspreet,Singapore,3.0,Location was very hard to find and there is no hotel name address is wrong and upon arrival room was different from what I booked,
Kara,Bahamas,10.0,This is the ideal place for our family on this vacation. The service and rooms are all very good.,Nothing
Karadag,Argentina,10.0,"Lovely Experience. The room was cozy and well-equipped, with beautiful city views. The staff made us feel at home.",Nothing
Ates,Iran,10.0,این هتل دارای سبک طراحی مدرن، فضای روشن و مطبوع است.,در دسترس نیست
Yildirim,Vương Quốc Anh,10.0,"Clean, comfortable, and affordable. Highly recommend!",nothing
Bennett,Philippines,10.0,I’m really happy with this hotel. Everything from the room to the food and service was excellent. Highly recommend!,
Yavuz,Bahamas,10.0,"A beautiful design and peaceful atmosphere make this hotel a perfect choice for a getaway. The staff is attentive, ensuring a pleasant experience throughout your stay",
Karakan,Mỹ,10.0,"The room was clean, spacious, and had all the amenities we needed for a comfortable stay.",
Emel,Aruba,10.0,"The breakfast was delicious, the service was excellent, and the room was very cozy. Highly recommend",
Arslan,Burundi,10.0,"Ibyumba biroroshye, bimeze neza. Abakozi barabafitiye ubuntu kandi bamenyereye gukorana n'abashyitsi.",
Baytan,Mông Cổ,10.0,"Зочид буудал маш сайхан, цэвэрхэн, өрөө нь тав тухтай, бүх шаардлагыг хангаж байгаа.",
Flynn,Ireland (Ai Len),10.0,"Bhí an t-óstán seo ar fheabhas! Seomraí glana agus compordacha, foireann chairdiúil, agus bricfeasta blasta gach maidin. Suíomh iontach freisin. Fanfaidh mé anseo arís gan dabht",
Parker,Úc,10.0,"The room was simple but clean and comfortable, offering great value for the price.",
Gok,Vương Quốc Anh,10.0,"The bathroom is thoroughly cleaned, with no dust or unpleasant odors. The towels are always dry and not damp. This is one of the hotels with the best hygiene standards I have ever stayed at.",
Sen,Greenland,10.0,"Hoteli taanna immikkut ittumik misigisaqartitsivoq. Init inissaqarluarput, sinittarfeqarlunilu ullumikkut atortulersuuteqarluni. Sulisut ajunngisaartumik ikiuerusussuseqarlutillu, sumiiffimmi nerisassiornermut sammisassaqartitsinermullu pitsaasunik siunnersuuteqartarsimapput. Hotelimi atortut, ilaatigut timersortarfik aammalu naluttarfik, pitsaasumik ingerlanneqarput. Uani piffissaq tamakkiisumik nuannaarutigisimavara",soqanngilaq
Lavin,Argentina,10.0,"Great location, very convenient for sightseeing.","Nothing, everything is good"
Sen,Argentina,10.0,"Room is clean, beautifully decorated, and make you feel at home.",Nothing
Lollar,Úc,10.0,"Clean room, quiet, delicious breakfast, hotel located in the city center",
Koray,Canada,10.0,"Grand Horn Inn SG offers a fantastic stay with excellent service and a prime location. The rooms are spacious, clean, and comfortable, providing great amenities for a relaxing experience. The staff are friendly and accommodating, making it a perfect choice for anyone visiting the area. Highly recommended!",
Tarence,Úc,10.0,"I had a fantastic time here! The hotel is beautifully designed, and the location is ideal.",Nothing
Shelia,Úc,10.0,Good value for money. The rooms were modern and clean. Staff was helpful.,Nothing
Greco,Mỹ,10.0,"Situated right in the city center, everything is within walking distance, which is a huge advantage. On top of that, the rooms are beautifully designed, spacious, and impeccably clean, offering both comfort and elegance. It’s the ideal place to stay for a convenient and luxurious experience",
Raymond,Úc,10.0,"I had a lovely stay at this hotel. The room was spacious and very clean, and the bed was incredibly comfortable.",Nothing
Stephen,Úc,10.0,The room was comfortable and had all the necessary amenities.,Nothing
Candan,Pháp,10.0,Location is great in Ho Chi Min City. Everything very nice and modern.,
Ronald,Úc,10.0,"It’s a decent hotel overall, but it could use a bit of maintenance.",Nothing
Martinez,Argentina,10.0,"The location was fantastic, right in the heart of the city",Nothing
Paul,Vương Quốc Anh,10.0,"lovely stay, and we’d consider staying here again.",Nothing
Flores,Úc,10.0,"The staff were very kind and the breakfast was great! Also location was great in the center of quan 1, close to Ben Than market.",
Simpson,Úc,10.0,"The staff were lovely, close to Ben than market and heaps of food and massage places. Room was clean, staff gave us clean towels, new bottles of water and clean sheets everyday. Very happy, would come back again!",
Dragomir,Slovenia,6.0,Good location,"bed bad and too soft, breakfast below average"
Ryder,Úc,10.0,"The service was outstanding, and the staff went above and beyond to ensure my comfort. The room was spotless, with all the necessary amenities. I particularly appreciated the fast Wi-Fi and the cozy atmosphere. The hotel is located in a convenient area with easy access to local attractions. I would definitely return to this hotel next time I'm in town.",
Wright,Mỹ,10.0,"This hotel offers a comfortable stay with spacious rooms and helpful staff. The location is convenient, and the breakfast is tasty. A slight drawback is the noise level in the evening, but it didn't affect the overall experience. Definitely a solid choice!",
Lopez,Mỹ,10.0,"The rooms were comfortable, convenient location.",
Murphy,Vương Quốc Anh,10.0,,"The room was spacious, clean, and had a comfortable bed."
Martin,Mỹ,10.0,"""The hotel is very clean, modern, and offers a great breakfast.",
Watson,Mỹ,10.0,Lovely ambiance and helpful staff.,
Alvarez,Mỹ,10.0,Great hospitality and a very comfortable room.,
Rodriguez,Mỹ,10.0,Beautifully decorated with excellent service.,
Kurtis,Vương Quốc Anh,6.0,"Good location, friendly staff, clean room, rooftop bar was a nice surprise","Very small room, no window, basic facilities (no iron)"
John,Hà Lan,10.0,"The hotel is right in the city center, making it easy to explore. The rooms were modern and very clean. A fantastic stay!",
Danni,Đan Mạch,6.0,"Location is good, breakfast is very simple, but there is what you need. Friendly staff.","The hotel use another name on booking.com then the real one - The real name of this hotel is ""Matterhorn Inn Hotel"" 

The pictures are not real, they are AI photos. I got a room at top floor, and asked if there was problem with noise because it was right next to the breakfast. Was told no - but every morning I was waking up 5 a clock, and noise until the breakfast ended. So if you want peace and sleep long it is not here."
Allen,Mỹ,10.0,"The hotel was spotless, the bed was incredibly cozy, and the amenities were great. Even without a pool, I had an amazing stay. Would definitely come back!",
Richardson,Mỹ,10.0,"The room had a beautiful design, and the amenities were excellent. The staff made us feel welcome from the moment we arrived.",
Thomas,Mỹ,10.0,"One of the cleanest hotels I’ve ever stayed in! The housekeeping team did a fantastic job. The bed was very comfortable, and I had a great night’s sleep every night.",
